reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
01ceaf66-7563-4af2-a21a-41b604e25029,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fitur dari Aplikasi ini sangat murah dan simpel jadi untuk teman-teman buruan gunakan aplikasi ini selain menghibur aplikasi ini juga dapat menambah keuntungan asalkan kalian invest di sini pokoknya sangat aman sekali dan terpercaya bagi kamu semuanya jangan ragu lagi hanya butuh beberapa menit akun kalian sudah bisa langsung dipakai,5,0,,2022-09-09 21:45:41,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank dalam bertransaksi. Jika Sobat SeaBank membutuhkan informasi bisa menghubungi CS kami di 1500130, live chat pada aplikasi SeaBank, email cs@seabank.co.id dan Instagram resmi SeaBank @seabank.id yang bercentang biru ya.",2022-09-10 13:51:05,
cd28f4ab-1763-4e59-9f96-f7bdf7ed35d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dompet digital yang canggih untuk mengatasi keuangan dengan baik transaksi nya mudah cepet gratis fitur nya jg banyak bisa dihubungkan dengan shopee jg. oke rekomendasi buat yg masih pemula.,5,0,,2024-06-04 16:22:47,,,
9012aa60-fd10-446b-b7f4-5923cbe33eab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat nyaman dan aman,5,0,3.12.0,2025-02-05 02:45:47,,,3.12.0
094d6b2c-f538-4859-b4d2-898db92e883c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Punyaku kok belum muncul seabank pinjam nya. Kok gak seperti yg laen aplksinya,1,0,3.8.0,2024-12-19 20:18:58,"Hai Sobat SeaBank. Maaf atas ketidaknyamanannya, fitur SeaBank Pinjam saat ini hanya bisa digunakan oleh Nasabah SeaBank terpilih. Untuk pengecekan lebih lanjut, silakan hubungi CS SeaBank di nomor telepon 1500130 atau live chat pada Aplikasi SeaBank. Semoga penggunaan SeaBank kamu berjalan lancar. Terima kasih 🙏",2024-12-19 21:14:37,3.8.0
c3eaaa68-39a7-4a1f-a3fb-c84e60d21e2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"nyesek banget duit gue ngendap,, di tlp. cs malah di akhiri terus,,, payah,,",1,0,3.13.0,2025-03-23 14:36:55,"Hi Sobat SeaBank, mohon maaf. Terkait hal tersebut dari CS SeaBank tidak mengakhiri sambungan telepon secara sepihak. Pastikan jaringan provider yang digunakan dalam keadaan stabil dan nomor ponsel kamu tidak dalam masa tenggang serta pulsa kamu mencukupi untuk melakukan panggilan telepon ke CS SeaBank. Semoga kendala kamu terselesaikan 🙏",2025-03-23 15:06:50,3.13.0
e8f00744-f066-42a8-a51b-ad85d0decc0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah cepat dan terpercaya,5,0,3.12.0,2025-02-22 16:09:16,,,3.12.0
03d4e8af-91eb-4007-93a4-e92a7822e428,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebenarnya fitur dari seabank dari segi manapun itu sudah mantap, tetapi akhir akhir ini terjadi bug bahkan akun saya terkena blokir sementara dan setiap buka aplikasi terdapat tampilan ""segera update ke versi terbaru karena versimu dibawah V2.52"" padahal udah di update dan saya cek sudah versi V2.54 tolong banget segera di perbaiki secepatnya terimakasih",1,17,2.54.4,2023-09-14 08:06:25,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Kami akan berusaha lebih baik lagi dalam memberikan pelayanan kepada Nasabah dan kami akan berusaha lebih baik lagi dalam memberikan kenyamanan kepada Nasabah dalam penggunaan Aplikasi SeaBank. Jika terdapat kendala, silakan dapat DM melalui IG SeaBank di @seabank.id . Terima kasih",2023-09-14 09:07:56,2.54.4
367f6165-2d71-47bc-8ca9-82b3d6073aad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren banget layanannya,5,0,3.12.0,2025-01-25 08:21:24,,,3.12.0
2719ef46-0120-4511-8156-4fa68bc25fab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SeaBank Indonesia. Mantap kali. Tidak pernah mengecewajan.tranfer sat-set. Langsung nyampe cuman itungan detik. Dan pengalaman saya. Tidak pernah terjadi gangguan apapun. Rekomendasi banget. Buat yang mobilitas tinggi. Dan aman. Yg paling utama. Tampa biyaya tranfer🙏🙏🙏🙏🙏 bank digital paling gampang se indonesia. Tapi saya sudah mengajukan seabank pinjam 2x gak di acc padal nabung udah inves juga sudah,4,0,,2024-06-25 00:51:06,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Kami sangat senang jika Sobat merasa puas dalam menggunakan aplikasi SeaBank. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat dalam bertransaksi ya. Apabila kamu memiliki kendala Aplikasi SeaBank bisa menghubungi CS SeaBank di 08001500130, email di cs@seabank.co.id atau live chat.",2022-08-11 18:21:18,
b808bb26-24cb-4939-9c20-ee5c4f1ca425,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah penggunaannya dgn menu yg interaktif ..,5,0,3.6.0,2024-11-13 16:29:26,,,3.6.0
cc64c1d6-8e68-4f96-8059-a2a8998977b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagussss mudahhh setor tunia dimanapun,5,0,3.12.0,2025-02-09 08:42:33,,,3.12.0
7ea85878-8a88-4cc1-ad94-c69d0342615d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali buat kirim transfer dan top up ewalet,5,0,3.12.0,2025-02-06 15:22:48,,,3.12.0
9fed50a4-771c-4495-aab4-d1b99aec9e4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mudah di gunakan , gratis biyaya transfer .. top up dana juga gratis mantap 😘😘😘👍👍👍",5,0,3.8.0,2024-12-12 00:22:58,,,3.8.0
50f33766-671f-4c76-a6f2-3975f408680d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"menguntungkan banget buat saat ini, daripada uang beku/diem. jadi nambah dikit haha",5,0,3.6.0,2024-11-09 08:06:13,,,3.6.0
c926da2e-44f0-42f7-9b1b-d7d2f108d5a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat puas dengan aplikasi seabank,5,0,3.15.0,2025-03-26 22:10:14,,,3.15.0
19ec1a73-1021-47db-8fb6-250717ba78aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"transaksi jdi lebih mudah, biaya admin murah dan gratis tf ke bank",5,0,3.12.0,2025-01-27 18:49:44,,,3.12.0
361e9211-f0c7-4ff4-884f-80f978d06929,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus, transaksi cepat",5,0,3.12.0,2025-01-27 07:41:39,,,3.12.0
4749bfd5-3d14-4d10-bfa7-fb69fd19151b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,proses mudah dan cepat,5,0,3.15.0,2025-03-23 16:12:11,,,3.15.0
8940439d-0bcb-4810-9827-dafdce35733e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,transfer cepat tidak ada gangguan makasih seabank,5,0,3.12.0,2025-03-11 22:36:02,,,3.12.0
fda9f783-e3be-4b4d-8021-7f141b377a01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top up e-wallet/transfer ke bank apapun gratis biaya admin. sistem pelayanan nya cepat dan simple gak ribet.. saldo nya juga cepet masuk. tingkatkan terus pelayanan SeaBank agar kedepannya semakin dan baik🙏🏻 thankyou,5,0,2.27.0,2022-08-07 15:38:34,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank dalam bertransaksi. Jika Sobat SeaBank membutuhkan informasi bisa menghubungi CS kami di 1500130, live chat pada aplikasi SeaBank, email cs@seabank.co.id dan Instagram resmi SeaBank @seabank.id yang bercentang biru ya.",2022-08-07 17:50:09,2.27.0
ce121a89-c7c0-4620-8da2-2db995862a27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik sekali membantu bngat trimakasi slalu mengunakan bang ini,5,0,3.12.0,2025-03-07 04:52:41,,,3.12.0
a09497ba-7527-43f4-8582-e0d40bb62224,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,luar biasa proses cepat,5,0,3.13.0,2025-03-03 22:16:12,,,3.13.0
b43f7510-d1a5-4548-894a-1c2e7e959d3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Simple banget Aplikasi ini semakin hari semakin bagus dan menarik untuk kita simak, senang bisa mendaftar di aplikasi ini dan menikmati fitur yang ada di Aplikasi ini sangat lengkap dan simpel serta memberikan banyak manfaat salah satunya itu transfer ke semua bank tanpa ada biaya admin, bukan hanya itu saja kamu juga bisa top up e wallet ke aplikasi dana maupun ovo, tidak usah banyak-banyak aplikasi cukup satu saja nice aplikasi terima kasih.",5,0,,2022-10-15 20:21:51,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Kami sangat senang jika Sobat merasa puas dalam menggunakan aplikasi SeaBank. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat dalam bertransaksi ya. Apabila kamu memiliki kendala aplikasi SeaBank bisa menghubungi CS SeaBank di 1500130, email di cs@seabank.co.id atau live chat.",2022-10-16 10:18:39,
eba9c535-227b-45a9-905f-fea5ce24464d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Referral : E39VKH (langsung dapet uang masuk) Aplikasi ringan, cepat, dan mudah untuk pembukaan rekening. UI nya sangat memudahkan, khususnya buat isi e-wallet, dan monthly statement nyaa.",5,0,,2022-06-18 17:14:40,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank dalam bertransaksi. Jika Sobat SeaBank membutuhkan informasi bisa menghubungi CS Kami di 1500130, live chat pada aplikasi SeaBank, email cs@seabank.co.id dan Instagram resmi SeaBank @seabank.id yang bercentang biru ya.",2022-06-19 20:04:32,
9d74c2d9-6081-4459-83a5-3df9178d8ad5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang sangat bermanfaat untuk keuangan,5,0,3.13.0,2025-03-12 16:49:40,,,3.13.0
36832330-f860-404c-a736-8b02b4fcfc01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat mudah penggunaannya.,5,0,3.12.0,2025-02-16 00:29:30,,,3.12.0
70842287-4198-405e-8ef0-0b694143557f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus dan praktis,5,0,3.15.0,2025-03-26 13:32:39,,,3.15.0
f92954ae-cbed-4e8f-a270-eec94011c398,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa sekarang tidak bisa di buka, padahal saya punya saldo di seabank",5,0,3.12.0,2025-02-06 20:29:19,"Hai Sobat SeaBank, mohon maaf atas kendalanya. Terkait kendala login, silakan menghubungi CS SeaBank melalui telepon di nomor 1500130 agar ditindaklanjuti ya. Lakukan verifikasi wajah dengan menekan logo (?) di sudut kanan atas, pilih ""Verifikasi Wajah"" dan masa berlakunya 30 menit. Jangan khawatir, dana akan tetap aman. Semoga segera teratasi 🙏",2025-02-10 08:35:04,3.12.0
03ea7d03-fd67-44d0-b856-607c52eb3a35,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya suka aplikasi ini bagus, cuma hbs update an terakhir kok daftar transaksi kesulitan saya , biasanya bisa di masukan nama ini hanya bisa rekening aja , padahal di colom tertulis masukan nama / no rekening",3,0,,2022-10-20 12:27:39,"Halo Sobat SeaBank. Sebelumnya mohon maaf atas ketidaknyamannya, pastikan jaringan internet yang digunakan stabil dan Sobat SeaBank juga dapat clear cache pada handphone yang dimiliki. Jika masih terdapat kendala, hubungi CS kami di 1500130 atau Instagram @seabank.id bercentang biru untuk pengecekan ya. Terima kasih 🙏",2022-10-20 14:56:46,
9be752b9-c3b5-4b0c-8a91-daa6d993f90b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"transfer gratis ,sukses selalu",5,0,3.13.0,2025-03-05 10:36:07,,,3.13.0
7babbd03-13fd-4128-923c-28c827d42300,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat menyenangkan ,proses cepat",5,0,3.12.0,2025-02-17 11:10:36,,,3.12.0
3e8c56e3-7462-4883-9431-c72b6a238c60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bebas biaya transfer antar bank sukaaaak sekali walopun bikin boros saldo rekening,5,0,3.13.0,2025-03-18 16:33:18,,,3.13.0
19a113cb-babd-4510-86bd-dd1df4ebdedd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tiba-tiba akun saya tidak bisa login alasan terlalu banyak kesalahan memasukan PIN terus solusinya gimina? nggak ada opsi request ulang PIN kalo password saya masih inget soalnya langsung tersambung sama aplikasi shopee. TOLONG tambahkan opsi request PIN untuk yang sudah terlanjur log out,1,0,,2021-09-15 19:30:01,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Untuk kendala tidak bisa login ke aplikasi SeaBank, kami sarankan untuk Sobat SeaBank menghubungi layanan Customer Care SeaBank yang beroperasi 24 jam melalui layanan telepon: 1500130, email: cs@seabank.co.id, atau melalui layanan Live Chat.",2021-09-17 14:27:30,
5232687f-a96d-42ac-921d-96bc3fac5ebd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lebih mudah dan cepat,5,0,3.12.0,2025-03-05 18:08:51,,,3.12.0
ae13be66-01b6-4e3b-a5d4-cc1061877552,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tingkatkan lagi kualitasnya untuk transaksi nya sama bunga nya per besar lagi makasih buat sea bank God Jobs,5,0,3.5.0,2024-10-31 20:11:32,"Hi Sobat SeaBank, terima kasih untuk saran dan reviewnya. Jika kamu membutuhkan informasi bisa menghubungi CS kami di 1500130, live chat pada Aplikasi SeaBank, email cs@seabank.co.id dan IG resmi SeaBank @seabank.id yang bercentang biru. Semoga Aplikasi SeaBank selalu memberikan kemudahan dalam bertransaksi 🙏",2024-11-07 16:34:15,3.5.0
a663597e-4c85-4964-928c-5a86c7a2a990,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya sangat bagus dan membantu usaha saya yg sering tf beda bank,limit tf oke, cs nya ramah. Mantap 🙏👌 Mohon tambah menu pembayaran nya, pasti lebih seru dan tambah byk nasabah yg nabung",5,1,,2021-11-29 09:48:51,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Kami sangat senang jika Sobat merasa puas dalam menggunakan aplikasi SeaBank. Semoga aplikasi SeaBank selalu memberikan kemudahan serta kenyamanan bagi Sobat SeaBank dalam bertransaksi ya.",2021-11-29 14:32:57,
b3db2fad-6008-498f-b4d6-594fbd91499d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sampai hari ini sangat memudahkan aplikasinya,5,0,3.12.0,2025-02-03 10:59:49,,,3.12.0
9323e115-f9bc-4250-8ec6-4804e33e7963,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saldo di akun tiba tiba hilang, ngurusin masalah kode otp aja di persulit, telfon customer service tiba tiba mati di tengah jalan setelah sesi pertanyaan data diri ,cmn ngabis ngabisin pulsa aja, minta tolong tanggung jawabnya,via email udah, via telfon juga udh ,sampek sekarang tidak ada titik terang.",1,0,2.55.0,2024-05-13 17:16:10,"Hi Sobat SeaBank, mohon maaf untuk ketidaknyamanannya. Apabila sebelumnya sudah menghubungi CS SeaBank dan sudah dibuatkan laporan, mohon bantu infokan nomor laporan berupa 19 digit angka melalui DM IG @seabank.id yang bercentang biru atau telepon di 1500130 dan live chat agar dibantu pengecekan terlebih dahulu. Semoga kendalanya segera teratasi 🙏",2024-05-13 18:43:33,2.55.0
6d77e5e1-2630-49ed-a0f1-95cbcf26767c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengajuan akun di blokir di persulit, data sudah benar masih aja di buat muter muter, padahal baru daftar belum lama,baru di isi saldo kemudian malah gak bisa di buka alasan di blokir, sudah telpon CS 3x gak pernah kepeneran,tolong kerjasamanya,di dalam aplikasimu itu ada uang hak milik orang lain.",1,62,2.63.0,2024-01-27 21:41:42,"Hi Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Terkait dengan kendala kamu, mohon dapat dibantu infokan detail kendalanya melalui IG DM @Seabank.id yang bercentang biru agar dapat dibantu pengecekan lebih lanjut. Semoga kendala kamu dapat cepat terselesaikan. Terima kasih 🙏",2024-01-27 16:25:20,2.63.0
40a74a76-7c89-4096-8e13-1ccc27fa77ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lebih mudah untuk melakukan transaksi,5,0,3.15.0,2025-03-18 17:40:50,,,3.15.0
bb9a5608-c47c-40d2-88d2-b53aa40497a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saldo saya tidak bisa di tarik karena aplikasi nya tidak bisa dan selalu ada pemberitahuan layanan sedang tidak tersedia,1,1,3.6.0,2024-11-21 16:22:39,"Mohon maaf atas kendalanya. Terkait kendalanya, kamu dapat menghubungi CS SeaBank di nomor 1500130 agar ditindaklanjuti karena perlunya verifikasi data. Pastikan sudah melakukan verifikasi wajah dengan menekan logo (?) di sudut kanan atas, lalu pilih ""Verifikasi Wajah"". Masa berlaku verifikasi wajah 30 menit. Semoga kendalanya terselesaikan🙏",2024-11-21 17:48:57,3.6.0
43f98e36-c04f-4e9f-9855-40aae8dfedfd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top (transfer gratis),5,0,3.12.0,2025-02-06 18:10:53,,,3.12.0
edf967e1-5cfc-4ed4-8232-8728e8bb6632,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sangat menyukai aplikasi Seabank tetapi setelah update ke versi baru sekarang tiba²beranda sudah hilang dan beralih ke up KTP memakai milik sendiri tetapi muncul bahwa KTP sudah pernah di pakai dan harus menggunakan yang lain tetapi tetap tidak bisa di buka saya kecewa karna tidak bisa membuka beranda untuk mengambil uang/saldo yang saya miliki.Tolong bantu perbaikin akar kembali ke bentuk semula dan bisa mengambil saldo saya...,1,14,2.53.3,2023-08-27 15:17:38,"Hi Sobat SeaBank. Sebelumnya mohon maaf atas ketidaknyamanannya, terkait kendala kamu tidak bisa masuk ke Aplikasi SeaBank silakan kirimkan tangkapan layar yang muncul melalui DM IG @seabank.id yang bercentang biru untuk pengecekan lebih lanjut atau kamu juga bisa hubungi CS di nomor 1500130. Semoga kendala kamu segera terselesaikan. Terima kasih🙏",2023-08-27 16:26:52,2.53.3
be0dc0e7-1928-4983-bc81-07e63796cfa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semoga selalu murah , dan semakin maju",5,0,3.12.0,2025-02-16 12:31:54,,,3.12.0
3502f37e-883f-4c52-b6e9-0eb4650f8e9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantaapp pokoknya, sangat membantu",5,0,3.12.0,2025-02-02 10:53:47,,,3.12.0
3d2fb0f4-a5f6-4e02-9069-15d2ac65a298,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makasih seabank bisa buat transaksi. tapi mohon di percepat loading nya biar lebih simpel,5,0,3.7.0,2024-11-21 17:34:25,"Sebelumnya mohon maaf dan terima kasih untuk sarannya. Saran ini akan menjadi masukan untuk pengembangan Aplikasi SeaBank demi kemudahan & kenyamanan transaksi. Jika butuh informasi bisa hubungi kami di 1500130, live chat pada Aplikasi SeaBank & IG resmi SeaBank @seabank.id bercentang biru. Semoga penggunaan Aplikasi SeaBank kamu berjalan lancar 🙏",2024-11-21 18:40:57,3.7.0
f063adaa-8ba1-4ed6-8917-ef8fc494c6fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Coba Tambahkan Login dengan email, jangan hanya dengan no. HP... karena , kesulitan login ketika no. HP hilang dan no. Rekening tidak hapal... Otomatis harus datang ke gerai dan itu jauh tidak semua kota ada",1,0,,2023-08-18 08:51:41,Hai Sobat SeaBank. Mohon maaf atas kendalanya. Untuk kendala nomor ponsel kamu yang hilang bisa infokan nomor ponsel yang terdaftar dan yang bisa dihubungi melalui DM IG @seabank.id agar segera kami lakukan tindakan preventif dan bantu perubahan nomor ponsel baru. Terima kasih atas saran yang diberikan. Semoga kendalanya cepat terselesaikan.,2023-08-18 09:24:09,
12077ab2-4a27-4454-b6fb-e37a50694312,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat bagus buat transfer ke bank mana aja,, langsung masuk tanpa hambatan,seabank luar",5,0,3.10.3,2025-01-13 17:05:04,,,3.10.3
697b22c5-d9fe-4a0f-8070-c7d85bc8a0d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah setiap. pembayaran,5,0,3.15.0,2025-03-30 12:30:05,,,3.15.0
